"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","TYPE_3","ENGTYPE_3","NL_NAME_3","VARNAME_3"
1543,40,"KHM","Cambodia",25,"Tbong Khmum",175,"Memot",1543,"Tramung","Khum","Commune",NA,NA
1544,40,"KHM","Cambodia",25,"Tbong Khmum",175,"Memot",1544,"Treak","Khum","Commune",NA,NA
1545,40,"KHM","Cambodia",25,"Tbong Khmum",176,"Ou Reang Ov",1545,"Ampil Ta Pok","Khum","Commune",NA,NA
1546,40,"KHM","Cambodia",25,"Tbong Khmum",176,"Ou Reang Ov",1546,"Chak","Khum","Commune",NA,NA
1547,40,"KHM","Cambodia",25,"Tbong Khmum",176,"Ou Reang Ov",1547,"Damrel","Khum","Commune",NA,NA
1548,40,"KHM","Cambodia",25,"Tbong Khmum",176,"Ou Reang Ov",1548,"Kong Chey","Khum","Commune",NA,NA
1549,40,"KHM","Cambodia",25,"Tbong Khmum",176,"Ou Reang Ov",1549,"Mien","Khum","Commune",NA,NA
1550,40,"KHM","Cambodia",25,"Tbong Khmum",176,"Ou Reang Ov",1550,"n.a. ( 788)","Khum","Commune",NA,NA
1551,40,"KHM","Cambodia",25,"Tbong Khmum",176,"Ou Reang Ov",1551,"Preah Theat","Khum","Commune",NA,NA
1552,40,"KHM","Cambodia",25,"Tbong Khmum",176,"Ou Reang Ov",1552,"Tuol Sophi","Khum","Commune",NA,NA
1553,40,"KHM","Cambodia",25,"Tbong Khmum",177,"Ponhea Kraek",1553,"Doun Tei","Khum","Commune",NA,NA
1554,40,"KHM","Cambodia",25,"Tbong Khmum",177,"Ponhea Kraek",1554,"Kak","Khum","Commune",NA,NA
1555,40,"KHM","Cambodia",25,"Tbong Khmum",177,"Ponhea Kraek",1555,"Kandaol Chrum","Khum","Commune",NA,NA
1556,40,"KHM","Cambodia",25,"Tbong Khmum",177,"Ponhea Kraek",1556,"Kaong Kang","Khum","Commune",NA,NA
1557,40,"KHM","Cambodia",25,"Tbong Khmum",177,"Ponhea Kraek",1557,"Kraek","Khum","Commune",NA,NA
1558,40,"KHM","Cambodia",25,"Tbong Khmum",177,"Ponhea Kraek",1558,"Popel","Khum","Commune",NA,NA
1559,40,"KHM","Cambodia",25,"Tbong Khmum",177,"Ponhea Kraek",1559,"Trapeang Phlong","Khum","Commune",NA,NA
1560,40,"KHM","Cambodia",25,"Tbong Khmum",177,"Ponhea Kraek",1560,"Veal Mlu","Khum","Commune",NA,NA
1561,40,"KHM","Cambodia",25,"Tbong Khmum",178,"Tboung Khmum",1561,"Anhchaeum","Khum","Commune",NA,NA
1562,40,"KHM","Cambodia",25,"Tbong Khmum",178,"Tboung Khmum",1562,"Boeng Pruol","Khum","Commune",NA,NA
1563,40,"KHM","Cambodia",25,"Tbong Khmum",178,"Tboung Khmum",1563,"Chikor","Khum","Commune",NA,NA
1564,40,"KHM","Cambodia",25,"Tbong Khmum",178,"Tboung Khmum",1564,"Chirou Muoy","Khum","Commune",NA,NA
1565,40,"KHM","Cambodia",25,"Tbong Khmum",178,"Tboung Khmum",1565,"Chirou Pir","Khum","Commune",NA,NA
1566,40,"KHM","Cambodia",25,"Tbong Khmum",178,"Tboung Khmum",1566,"Chob","Khum","Commune",NA,NA
1567,40,"KHM","Cambodia",25,"Tbong Khmum",178,"Tboung Khmum",1567,"Kor","Khum","Commune",NA,NA
1568,40,"KHM","Cambodia",25,"Tbong Khmum",178,"Tboung Khmum",1568,"Lngieng","Khum","Commune",NA,NA
1569,40,"KHM","Cambodia",25,"Tbong Khmum",178,"Tboung Khmum",1569,"Moung Riev","Khum","Commune",NA,NA
1570,40,"KHM","Cambodia",25,"Tbong Khmum",178,"Tboung Khmum",1570,"Peam Chileang","Khum","Commune",NA,NA
1571,40,"KHM","Cambodia",25,"Tbong Khmum",178,"Tboung Khmum",1571,"Roka Po Pram","Khum","Commune",NA,NA
1572,40,"KHM","Cambodia",25,"Tbong Khmum",178,"Tboung Khmum",1572,"Sralab","Khum","Commune",NA,NA
1573,40,"KHM","Cambodia",25,"Tbong Khmum",178,"Tboung Khmum",1573,"Suong","Khum","Commune",NA,NA
1574,40,"KHM","Cambodia",25,"Tbong Khmum",178,"Tboung Khmum",1574,"Thma Pechr","Khum","Commune",NA,NA
1575,40,"KHM","Cambodia",25,"Tbong Khmum",178,"Tboung Khmum",1575,"Tonle Bet","Khum","Commune",NA,NA
1576,40,"KHM","Cambodia",25,"Tbong Khmum",178,"Tboung Khmum",1576,"Vihear Luong","Khum","Commune",NA,NA
